1124,1
1125,0
1126,1
1127,0
1128,1
1129,1
1130,0
1131,0
1132,0
1133,0
1134,1
1135,1
1136,0
1137,1
1138,1
1139,1
1140,0
1141,0
1142,0
1143,1
1144,1
1145,0
1146,0
1147,1
1148,1
1149,0
1150,1
1151,1
1152,1
1153,0
1154,0
1155,1
1156,1
1157,0
1158,1
1159,1
1160,0
1161,0
1162,1
1163,1
1164,0
1165,0
1166,0
1167,1
1168,1
1169,0
1170,1
1171,1
1172,0
1173,1
1174,1
1175,0
1176,1
1177,1
1178,1
1179,0
1180,0
1181,1
1182,0
1183,0
1184,0
1185,1
1186,0
1187,0
1188,1
1189,0
1190,1
1191,0
1192,0
1193,0
1194,1
1195,0
1196,1
1197,0
1198,0
1199,1
1200,1
1201,1
1202,0
1203,0
1204,1
1205,0
1206,1
1207,1
1208,1
1209,1
1210,0
1211,0
1212,1
1213,1
1214,0
1215,1
1216,0
1217,1
1218,0
1219,0
1220,0
1221,1
1222,1
1223,1
1224,0
1225,0
1226,1
1227,0
1228,1
1229,1
1230,1
1231,0
1232,0
1233,1
1234,0
1235,1
1236,0
1237,0
1238,1
1239,0
1240,1
1241,0
1242,0
1243,0
1244,0
1245,1
1246,1
1247,0
1248,1
1249,0
1250,1
1251,0
1252,0
1253,1
1254,0
1255,0
1256,0
1257,1
1258,0
1259,1
1260,1
1261,0
1262,1
1263,1
1264,0
1265,0
1266,0
1267,1
1268,1
1269,0
1270,0
1271,0
1272,1
1273,0
1274,0
1275,0
1276,0
1277,1
1278,0
1279,1
1280,0
1281,0
1282,0
1283,1
1284,1
1285,1
1286,0
1287,1
1288,0
1289,0
1290,1
1291,1
1292,0
1293,0
1294,0
1295,0
1296,0
1297,1
1298,0
1299,0
1300,1
1301,0
1302,1
1303,0
1304,1
1305,0
1306,1
1307,1
1308,1
1309,0
1310,0
1311,0
1312,1
1313,0
1314,0
1315,1
1316,0
1317,1
1318,1
1319,1
1320,1
1321,1
1322,0
1323,0
1324,0
1325,1
1326,0
1327,1
1328,0
1329,0
1330,0
1331,1
1332,0
1333,1
1334,1
1335,1
1336,1
1337,1
1338,0
1339,0
1340,0
1341,1
1342,1
1343,1
1344,1
1345,0
1346,0
1347,0
1348,1
1349,1
1350,1
1351,1
1352,0
1353,0
1354,0
1355,1
1356,1
1357,0
1358,0
1359,1
1360,1
1361,1
1362,1
1363,1
1364,1
1365,0
1366,0
1367,1
1368,0
1369,1
1370,0
1371,1
1372,1
1373,0
1374,0
1375,0
1376,1
1377,0
1378,1
1379,0
1380,0
1381,1
1382,1
1383,1
1384,1
1385,1
1386,1
1387,1
1388,0
1389,0
1390,0
1391,1
1392,1
1393,1
1394,0
1395,0
1396,0
1397,0
1398,1
1399,0
1400,0
1401,0
1402,0
1403,1
1404,1
1405,0
1406,1
1407,0
1408,0
1409,0
1410,1
1411,0
1412,0
1413,1
1414,1
1415,0
1416,1
1417,0
1418,0
1419,0
1420,1
1421,1
1422,1
1423,0
1424,0
1425,1
1426,1
1427,1
1428,1
1429,1
1430,0
1431,0
1432,1
1433,0
1434,1
1435,0
1436,1
1437,1
1438,1
1439,1
1440,1
1441,1
1442,1
1443,0
1444,0
1445,0
1446,1
1447,0
1448,1
1449,0
1450,1
1451,1
1452,1
1453,1
1454,1
1455,0
1456,1
1457,1
1458,1
1459,0
1460,0
1461,0
1462,0
1463,0
1464,1
1465,1
1466,0
1467,0
1468,0
1469,1
1470,1
1471,1
1472,0
1473,1
1474,0
1475,1
1476,0
1477,0
1478,1
1479,1
1480,1
1481,1
1482,0
1483,0
1484,1
1485,1
1486,1
1487,1
1488,1
1489,1
1490,0
1491,0
1492,0
1493,1
1494,0
1495,0
1496,0
1497,0
1498,0
1499,0
1500,0
1501,0
1502,0
1503,0
1504,0
1505,1
1506,1
1507,1
1508,0
1509,1
1510,1
1511,0
1512,1
1513,0
1514,1
1515,1
1516,0
1517,1
1518,0
1519,0
1520,1
1521,0
1522,1
1523,1
1524,0
1525,1
1526,0
1527,1
1528,1
1529,0
1530,0
1531,1
1532,0
1533,1
1534,0
1535,1
1536,0
1537,0
1538,1
1539,0
1540,0
1541,1
1542,0
1543,1
1544,0
1545,1
1546,0
1547,1
1548,0
1549,0
1550,0
1551,0
1552,1
1553,0
1554,1
1555,0
1556,0
1557,0
1558,0
1559,1
1560,0
1561,0
1562,1
1563,0
1564,0
1565,1
1566,0
1567,1
1568,0
1569,1
1570,0
1571,1
1572,0
1573,0
1574,0
1575,0
1576,1
1577,1
1578,0
1579,0
1580,1
1581,1
1582,1
1583,1
1584,0
1585,0
1586,1
1587,1
1588,1
1589,0
1590,0
1591,0
1592,0
1593,0
1594,0
1595,0
1596,0
1597,0
1598,0
1599,0
1600,0
1601,1
1602,1
1603,1
1604,1
1605,0
1606,1
1607,1
1608,0
1609,1
1610,1
1611,0
1612,0
1613,0
1614,0
1615,0
1616,0
1617,1
1618,1
1619,1
1620,1
1621,1
1622,1
1623,0
1624,0
1625,0
1626,0
1627,0
1628,1
1629,1
1630,1
1631,0
1632,0
1633,0
1634,1
1635,1
1636,1
1637,1
1638,1
1639,1
1640,1
1641,0
1642,0
1643,0
1644,1
1645,1
1646,0
1647,1
1648,0
1649,1
1650,0
1651,1
1652,0
1653,0
1654,1
1655,0
1656,1
1657,1
1658,0
1659,0
1660,0
1661,1
1662,1
1663,0
1664,1
1665,0
1666,1
1667,0
1668,0
1669,1
1670,1
1671,1
1672,1
1673,0
1674,0
1675,0
1676,1
1677,0
1678,1
1679,1
1680,1
1681,1
1682,1
1683,0
1684,0
1685,1
1686,0
1687,0
1688,1
1689,1
1690,1
1691,1
1692,0
1693,0
1694,0
1695,0
1696,1
1697,0
1698,0
1699,1
1700,1
1701,1
1702,1
1703,0
1704,1
1705,1
1706,1
1707,1
1708,1
1709,0
1710,0
1711,0
1712,0
1713,0
1714,0
1715,1
1716,0
1717,0
1718,0
1719,1
1720,0
1721,1
1722,1
1723,0
1724,1
1725,0
1726,1
1727,1
1728,1
1729,1
1730,0
1731,0
1732,1
1733,1
1734,1
1735,1
1736,1
1737,0
1738,1
1739,0
1740,1
1741,0
1742,1
1743,1
1744,1
1745,0
1746,0
1747,0
1748,0
1749,1
1750,1
1751,1
1752,1
1753,1
1754,0
1755,1
1756,1
1757,1
1758,1
1759,0
1760,1
1761,0
1762,1
1763,1
1764,0
1765,1
1766,0
1767,1
1768,0
1769,0
1770,1
1771,0
1772,1
1773,1
1774,1
1775,1
1776,1
1777,0
1778,1
1779,0
1780,0
1781,0
1782,1
1783,0
1784,1
1785,0
1786,1
1787,0
1788,1
1789,0
1790,1
1791,0
1792,1
1793,1
1794,1
1795,1
1796,0
1797,0
1798,0
1799,1
1800,1
1801,0
1802,0
1803,0
1804,1
1805,0
1806,1
1807,1
1808,1
1809,1
1810,0
1811,1
1812,0
1813,1
1814,0
1815,0
1816,1
1817,1
1818,0
1819,1
1820,1
1821,0
1822,0
1823,1
1824,1
1825,1
1826,1
1827,0
1828,1
1829,1
1830,0
1831,1
1832,0
1833,1
1834,0
1835,0
1836,1
1837,1
1838,1
1839,0
1840,1
1841,1
1842,0
1843,1
1844,0
1845,1
1846,0
1847,1
1848,1
1849,1
1850,0
1851,0
1852,1
1853,1
1854,1
1855,1
1856,0
1857,0
1858,1
1859,0
1860,0
1861,1
1862,1
1863,0
1864,0
1865,1
1866,0
1867,1
1868,1
1869,0
1870,0
1871,0
1872,1
1873,0
1874,1
1875,1
1876,1
1877,1
1878,1
1879,1
1880,1
1881,1
1882,0
1883,1
1884,1
1885,0
1886,1
1887,0
1888,1
1889,0
1890,1
1891,1
1892,1
1893,1
1894,0
1895,0
1896,1
1897,0
1898,0
1899,0
1900,1
1901,1
1902,0
1903,0
1904,0
1905,0
1906,1
1907,0
1908,0
1909,1
1910,1
1911,0
1912,1
1913,0
1914,0
1915,0
1916,1
1917,1
1918,1
1919,1
1920,1
1921,1
1922,0
1923,1
1924,1
1925,1
1926,1
1927,1
1928,0
1929,1
1930,1
1931,1
1932,1
1933,1
1934,0
1935,0
1936,1
1937,1
1938,0
1939,1
1940,0
1941,1
1942,0
1943,1
1944,1
1945,1
1946,0
1947,0
1948,0
1949,1
1950,1
1951,1
1952,0
1953,1
1954,0
1955,1
1956,1
1957,0
1958,1
1959,0
1960,1
1961,0
1962,0
1963,1
1964,0
1965,0
1966,1
1967,1
1968,0
1969,1
1970,0
1971,0
1972,0
1973,1
1974,0
1975,1
1976,1
1977,1
1978,0
1979,0
1980,0
1981,1
1982,1
1983,1
1984,0
1985,1
1986,0
1987,1
1988,1
1989,1
1990,0
1991,1
1992,0
1993,1
1994,0
1995,1
1996,0
1997,1
1998,1
1999,1
2000,0
2001,1
2002,1
2003,0
2004,1
2005,0
2006,1
2007,0
2008,0
2009,0
2010,0
2011,0
2012,0
2013,1
2014,1
2015,0
2016,1
2017,0
2018,0
2019,1
2020,0
2021,0
2022,0
2023,1
2024,1
2025,0
2026,0
2027,0
2028,0
2029,0
2030,1
2031,1
2032,0
2033,0
2034,0
2035,0
2036,1
2037,0
2038,1
2039,1
2040,0
2041,1
2042,1
2043,0
2044,0
2045,0
2046,1
2047,1
2048,1
2049,0
2050,0
2051,1
2052,0
2053,0
2054,0
2055,1
2056,0
2057,0
2058,1
2059,0
2060,0
2061,1
2062,1
2063,1
2064,1
2065,1
2066,0
2067,0
2068,1
2069,0
2070,0
2071,1
2072,1
2073,0
2074,1
2075,1
2076,0
2077,1
2078,0
2079,1
2080,0
2081,1
2082,0
2083,1
2084,1
2085,0
2086,1
2087,0
2088,1
2089,1
2090,1
2091,1
2092,1
2093,0
2094,0
2095,1
2096,1
2097,1
2098,0
2099,1
2100,1
2101,0
2102,0
2103,1
2104,1
2105,1
2106,1
2107,1
2108,0
2109,0
2110,1
2111,0
2112,0
2113,1
2114,0
2115,1
2116,1
2117,1
2118,1
2119,1
2120,0
2121,1
2122,1
2123,1
2124,1
2125,1
2126,0
2127,0
2128,0
2129,0
2130,0
2131,1
2132,1
2133,1
2134,1
2135,1
2136,0
2137,0
2138,0
2139,0
2140,0
2141,0
2142,0
2143,0
2144,0
2145,0
2146,0
2147,1
2148,0
2149,0
2150,0
2151,1
2152,1
2153,0
2154,0
2155,1
2156,1
2157,0
2158,0
2159,0
2160,1
2161,0
2162,1
2163,0
2164,0
2165,0
2166,0
2167,1
2168,1
2169,0
2170,1
2171,0
2172,0
2173,1
2174,1
2175,0
2176,0
2177,0
2178,1
2179,1
2180,0
2181,1
2182,1
2183,0
2184,1
2185,0
2186,1
2187,0
2188,1
2189,0
2190,1
2191,1
2192,1
2193,1
2194,0
2195,1
2196,0
2197,1
2198,1
2199,1
2200,1
2201,1
2202,0
2203,0
2204,1
2205,1
2206,0
2207,1
2208,1
2209,0
2210,1
2211,1
2212,1
2213,1
2214,1
2215,1
2216,1
2217,1
2218,0
2219,1
2220,1
2221,1
2222,1
2223,0
2224,0
2225,0
2226,1
2227,0
2228,1
2229,1
2230,0
2231,1
2232,0
2233,1
2234,1
2235,1
2236,1
2237,1
2238,0
2239,0
2240,0
2241,0
2242,1
2243,0
2244,1
2245,0
2246,1
2247,1
2248,0
2249,0
2250,1
2251,0
2252,1
2253,0
2254,1
2255,0
2256,0
2257,1
2258,1
2259,1
2260,1
2261,0
2262,1
2263,1
2264,0
2265,0
2266,0
2267,1
2268,0
2269,1
2270,0
2271,1
2272,1
2273,0
2274,1
2275,1
2276,0
2277,1
2278,1
2279,0
2280,0
2281,1
2282,1
2283,0
2284,0
2285,0
2286,0
2287,1
2288,0
2289,1
2290,0
2291,0
2292,1
2293,0
2294,1
2295,1
2296,0
2297,0
2298,1
2299,1
2300,1
2301,0
2302,1
2303,0
2304,1
2305,0
2306,0
2307,1
2308,0
2309,0
2310,0
2311,0
2312,0
2313,0
2314,1
2315,0
2316,0
2317,0
2318,1
2319,1
2320,1
2321,0
2322,1
2323,0
2324,0
2325,1
2326,1
2327,0
2328,0
2329,1
2330,0
2331,0
2332,1
2333,0
2334,1
2335,1
2336,1
2337,1
2338,1
2339,0
2340,0
2341,0
2342,0
2343,1
2344,1
2345,0
2346,0
2347,1
2348,1
2349,1
2350,1
2351,1
2352,1
2353,1
2354,1
2355,0
2356,1
2357,0
2358,1
2359,1
2360,0
2361,0
2362,0
2363,1
2364,1
2365,1
2366,1
2367,1
2368,0
2369,1
2370,0
2371,1
2372,0
2373,1
2374,1
2375,0
2376,1
2377,0
2378,1
2379,0
2380,1
2381,0
2382,0
2383,0
2384,0
2385,1
2386,0
2387,1
2388,1
2389,1
2390,0
2391,1
2392,0
2393,1
2394,0
2395,1
2396,0
2397,1
2398,0
2399,0
2400,0
2401,1
2402,0
2403,0
2404,1
2405,1
2406,0
2407,1
2408,0
2409,0
2410,1
2411,1
2412,0
2413,1
2414,1
2415,0
2416,0
2417,1
2418,1
2419,0
2420,0
2421,1
2422,1
2423,1
2424,0
2425,0
2426,1
2427,0
2428,0
2429,0
2430,0
2431,0
2432,1
2433,0
2434,1
2435,0
2436,0
2437,0
2438,1
2439,0
2440,1
2441,0
2442,0
2443,1
2444,0
2445,1
2446,0
2447,1
2448,1
2449,0
2450,0
2451,0
2452,1
2453,0
2454,0
2455,1
2456,1
2457,1
2458,0
2459,0
2460,0
2461,1
2462,1
2463,1
2464,1
2465,0
2466,0
2467,1
2468,1
2469,1
2470,1
2471,1
2472,1
2473,0
2474,1
2475,1
2476,1
2477,1
2478,1
2479,1
2480,1
2481,0
2482,1
2483,1
2484,1
2485,1
2486,0
2487,0
2488,0
2489,0
2490,1
2491,1
2492,1
2493,1
2494,1
2495,1
2496,0
2497,1
2498,0
2499,1
2500,1
2501,1
2502,1
2503,1
2504,0
2505,1
2506,1
2507,0
2508,0
2509,0
2510,1
2511,0
2512,0
2513,1
2514,1
2515,1
2516,1
2517,1
2518,1
2519,1
2520,0
2521,0
2522,1
2523,0
2524,1
2525,1
2526,1
2527,1
2528,1
2529,1
2530,1
2531,0
2532,0
2533,0
2534,0
2535,0
2536,1
2537,0
2538,1
2539,1
2540,0
2541,1
2542,0
2543,1
2544,0
2545,0
2546,0
2547,0
2548,0
2549,1
2550,0
2551,1
2552,0
2553,0
2554,0
2555,0
2556,1
2557,1
2558,0
2559,1
2560,1
2561,0
2562,1
2563,0
2564,1
2565,0
2566,1
2567,1
2568,0
2569,0
2570,0
2571,0
2572,0
2573,1
2574,1
2575,1
2576,1
2577,1
2578,0
2579,0
2580,0
2581,0
2582,1
2583,1
2584,0
2585,0
2586,1
2587,0
2588,1
2589,0
2590,1
2591,0
2592,1
2593,1
2594,1
2595,1
2596,1
2597,0
2598,0
2599,0
2600,1
2601,1
2602,0
2603,0
2604,0
2605,0
2606,0
2607,0
2608,1
2609,0
2610,1
2611,0
2612,1
2613,1
2614,0
2615,0
2616,1
2617,1
2618,0
2619,1
2620,0
2621,0
2622,1
2623,1
2624,1
2625,0
2626,0
2627,0
2628,0
2629,0
2630,0
2631,1
2632,0
2633,0
2634,1
2635,1
2636,0
2637,1
2638,1
2639,1
2640,1
2641,0
2642,0
2643,0
2644,1
2645,1
2646,0
2647,1
2648,1
2649,1
2650,1
2651,1
2652,1
2653,0
2654,1
2655,0
2656,1
2657,0
2658,1
2659,0
2660,1
2661,1
2662,1
2663,1
2664,1
2665,0
2666,0
2667,0
2668,1
2669,0
2670,1
2671,1
2672,1
2673,0
2674,0
2675,0
2676,0
2677,0
2678,0
2679,1
2680,1
2681,0
2682,0
2683,0
2684,1
2685,1
2686,0
2687,1
2688,0
2689,0
2690,1
2691,0
2692,1
2693,0
2694,1
2695,0
2696,0
2697,0
2698,0
2699,0
2700,1
2701,1
2702,1
2703,1
2704,0
2705,1
2706,0
2707,1
2708,0
2709,1
2710,1
2711,1
2712,1
2713,1
2714,0
2715,1
2716,1
2717,0
2718,1
2719,1
2720,0
2721,1
2722,1
2723,0
2724,1
2725,0
2726,1
2727,1
2728,1
2729,1
2730,1
2731,1
2732,0
2733,0
2734,0
2735,1
2736,1
2737,0
2738,1
2739,1
2740,1
2741,1
2742,1
2743,0
2744,0
2745,1
2746,0
2747,0
2748,0
2749,0
2750,1
2751,0
2752,0
2753,1
2754,0
2755,1
2756,0
2757,0
2758,1
2759,1
2760,0
2761,0
2762,1
2763,0
2764,1
2765,1
2766,1
2767,0
2768,0
2769,1
2770,1
2771,1
2772,1
2773,0
2774,1
2775,1
2776,0
2777,0
2778,1
2779,0
2780,1
2781,0
2782,0
2783,1
2784,0
2785,0
2786,0
2787,1
2788,0
2789,1
2790,1
2791,1
2792,1
2793,1
2794,0
2795,0
2796,0
2797,0
2798,0
2799,0
2800,1
2801,0
2802,1
2803,1
2804,0
2805,0
2806,1
2807,0
2808,1
2809,1
2810,1
2811,1
2812,1
2813,0
2814,0
2815,0
2816,0
2817,1
2818,0
2819,1
2820,0
2821,1
2822,0
2823,1
2824,1
2825,0
2826,0
2827,1
2828,1
2829,1
2830,1
2831,0
2832,1
2833,0
2834,1
2835,0
2836,0
2837,0
2838,0
2839,0
2840,1
2841,0
2842,1
2843,1
2844,1
2845,1
2846,1
2847,1
2848,1
2849,0
2850,1
2851,1
2852,1
2853,0
2854,1
2855,0
2856,0
2857,1
2858,0
2859,1
2860,0
2861,0
2862,0
2863,0
2864,0
2865,1
2866,1
2867,1
2868,1
2869,1
2870,0
2871,0
2872,1
2873,0
2874,1
2875,0
2876,1
2877,0
2878,0
2879,0
2880,0
2881,0
2882,1
2883,0
2884,0
2885,0
2886,1
2887,1
2888,0
2889,1
2890,0
2891,0
2892,1
2893,1
2894,1
2895,0
2896,1
2897,0
2898,1
2899,1
2900,0
2901,0
2902,1
2903,0
2904,1
2905,0
2906,1
2907,1
2908,1
2909,1
2910,1
2911,1
2912,0
2913,0
2914,1
2915,1
2916,0
2917,0
2918,1
2919,1
2920,0
2921,1
2922,1
2923,0
2924,1
2925,1
2926,0
2927,1
2928,0
2929,0
2930,1
2931,1
2932,1
2933,0
2934,0
2935,0
2936,0
2937,1
2938,1
2939,0
2940,0
2941,1
2942,0
2943,1
2944,0
2945,1
2946,0
2947,1
2948,1
2949,0
2950,1
2951,0
2952,0
2953,0
2954,0
2955,1
2956,0
2957,0
2958,0
2959,0
2960,0
2961,0
2962,0
2963,0
2964,1
2965,0
2966,1
2967,1
2968,1
2969,1
2970,1
2971,0
2972,0
2973,0
2974,0
2975,1
2976,1
2977,0
2978,0
2979,0
2980,0
2981,1
2982,0
2983,1
2984,1
2985,0
2986,1
2987,0
2988,1
2989,0
2990,0
2991,1
2992,1
2993,0
2994,0
2995,0
2996,1
2997,1
2998,1
